name,price,currency,rating,reviews_count,availability,url,image_url,source,scraped_at,confidence
OLFA 9150US SAC-1 9mm Stainless Steel Auto-Lock Graphics Knife 4.8,700.0,,4.8,1500.0,Out of Stock,https://www.amazon.in/9150US-SAC-1-Stainless-Auto-Lock-Graphics/dp/B000BKA6IA/ref=sr_1_71?_encoding=UTF8&dib=eyJ2IjoiMSJ9.IYXUG60IycFh8zgieyQGo-j4njJi8Tpxr-UJRkMmNk_5oqoGrN-zvbhLZ5eShuc40ZV8fv9BMJm1gf0rCrfcYmkMenNapfHwkD57ZlHRsnVAqAXrY5QOH7k65MyjvMeazn-kk9AldiU-P8MnNeYbJbZlW8r_VVd263CIxWlKHa-WHSy2xBGfu8tLekWpaU7Qn5fOM8w3bXQO0gH2OfZpndJ6JSeCvyG4HL6VaDtDi_k3p_9a79lFvsSk1UDXibOYLMC1uNLqnRggXHKQRWvUxW1OGximFbSVAgEPlrjRHcA.on-EVRmdEPtVGHOi4IHw69vaYOhsnHBEc8JxJQXk1MA&dib_tag=se&qid=1775047756&refinements=p_36%3A20000-150000%2Cp_72%3A1318476031&s=kitchen&sr=1-71&xpid=THkeKGRGwDYUk,https://m.media-amazon.com/images/I/51JDUU1bG5L._AC_UL320_.jpg,dom,2026-04-01T12:49:23.493352Z,0.8074
"var aPageStart = (new Date()).getTime(); var ue_t0=ue_t0||+new Date(); window.ue_ihb = (window.ue_ihb || window.ueinit || 0) + 1; if (window.ue_ihb === 1) { var ue_csm = window, ue",200.0,INR,4.0,36,In Stock,https://www.amazon.in/s?i=kitchen&rh=n%3A95174669031%2Cp_36%3A20000-150000%2Cp_72%3A1318476031&page=4&_encoding=UTF8&qid=1775047756&xpid=THkeKGRGwDYUk&ref=sr_pg_3,,meta,2026-04-01T12:49:24.054533Z,0.565
"Best seller FREEMANS 4-Inch Double Net Cut off Wheels for Metal and Stainless Steel Cutting using Angle Grinder, Red - Pack of 50 Pieces 4.0",749.0,,4.0,202.0,Out of Stock,https://www.amazon.in/FREEMANS-CR105-Cut-Wheels-Inch/dp/B07QFWY688/ref=sr_1_73?_encoding=UTF8&dib=eyJ2IjoiMSJ9.ovQQF4lyvvTHIZlbRG5dCa0h6zfTJNcBl2smD-uE_2TWm63kWQybR5wkn0xRuA1Lb0CWzk20kefd4mEKv8kxQOlhw7BvSHe1jPFxMJ6EABOhbaLyVCyUC2TPh0PDbZ8ACUq6q0NeNWCWiLKP9Ae__A.by3t47LCLtPn-DlsLvj1SLjZe9sYDy20OhlQQN6WlXg&dib_tag=se&qid=1775047765&refinements=p_36%3A20000-150000%2Cp_72%3A1318476031&s=kitchen&sr=1-73&xpid=THkeKGRGwDYUk,https://m.media-amazon.com/images/I/91Gk+f3g6tL._AC_UL320_.jpg,dom,2026-04-01T12:49:31.903883Z,0.8074
"30 Packs Furniture Board Cam Fitting with Dowel and Pre-Inserted Nut, Cam Lock Nuts for Cabinet Drawer Dresser and Wardrobe Furniture Panel Connecting, CLN-01P 4.0",620.0,,4.0,118.0,Out of Stock,https://www.amazon.in/Furniture-Fitting-Pre-Inserted-Wardrobe-Connecting/dp/B07WTKV8CQ/ref=sr_1_74?_encoding=UTF8&dib=eyJ2IjoiMSJ9.ovQQF4lyvvTHIZlbRG5dCa0h6zfTJNcBl2smD-uE_2TWm63kWQybR5wkn0xRuA1Lb0CWzk20kefd4mEKv8kxQOlhw7BvSHe1jPFxMJ6EABOhbaLyVCyUC2TPh0PDbZ8ACUq6q0NeNWCWiLKP9Ae__A.by3t47LCLtPn-DlsLvj1SLjZe9sYDy20OhlQQN6WlXg&dib_tag=se&qid=1775047765&refinements=p_36%3A20000-150000%2Cp_72%3A1318476031&s=kitchen&sr=1-74&xpid=THkeKGRGwDYUk,https://m.media-amazon.com/images/I/51kHzz8ApfL._AC_UL320_.jpg,dom,2026-04-01T12:49:31.904338Z,0.8074
"GloproStore PVC copper wire 2 core 1mm White electrical extension wire (25 feet, white) 4.4",575.0,,4.4,50.0,Out of Stock,https://www.amazon.in/Glopro-Store-electrical-equipment-extension/dp/B09X4QFK3T/ref=sr_1_75?_encoding=UTF8&dib=eyJ2IjoiMSJ9.ovQQF4lyvvTHIZlbRG5dCa0h6zfTJNcBl2smD-uE_2TWm63kWQybR5wkn0xRuA1Lb0CWzk20kefd4mEKv8kxQOlhw7BvSHe1jPFxMJ6EABOhbaLyVCyUC2TPh0PDbZ8ACUq6q0NeNWCWiLKP9Ae__A.by3t47LCLtPn-DlsLvj1SLjZe9sYDy20OhlQQN6WlXg&dib_tag=se&qid=1775047765&refinements=p_36%3A20000-150000%2Cp_72%3A1318476031&s=kitchen&sr=1-75&xpid=THkeKGRGwDYUk,https://m.media-amazon.com/images/I/61HFBxfBopL._AC_UL320_.jpg,dom,2026-04-01T12:49:31.904915Z,0.8074
Amazon's Choice KRONE LSA-Plus Punch Down Tool with Sensor Network Punch Tool 4.0,299.0,,4.0,81.0,Out of Stock,https://www.amazon.in/acce-peri%C2%AE-LSA-Plus-Sensor-Network/dp/B07C6CP4DN/ref=sr_1_76?_encoding=UTF8&dib=eyJ2IjoiMSJ9.ovQQF4lyvvTHIZlbRG5dCa0h6zfTJNcBl2smD-uE_2TWm63kWQybR5wkn0xRuA1Lb0CWzk20kefd4mEKv8kxQOlhw7BvSHe1jPFxMJ6EABOhbaLyVCyUC2TPh0PDbZ8ACUq6q0NeNWCWiLKP9Ae__A.by3t47LCLtPn-DlsLvj1SLjZe9sYDy20OhlQQN6WlXg&dib_tag=se&qid=1775047765&refinements=p_36%3A20000-150000%2Cp_72%3A1318476031&s=kitchen&sr=1-76&xpid=THkeKGRGwDYUk,https://m.media-amazon.com/images/I/41tgDuONfNL._AC_UL320_.jpg,dom,2026-04-01T12:49:31.905354Z,0.8074
"Bosch Professional Extra Hard, Double Ended Screwdriver Bits, Type Ph2-Sl, Length 65mm, Grey, Pack Of 10 4.4",530.0,,4.4,327.0,Out of Stock,https://www.amazon.in/Professional-Double-Screwdriver-Ph2-Sl-Length/dp/B076MDSHH5/ref=sr_1_77?_encoding=UTF8&dib=eyJ2IjoiMSJ9.ovQQF4lyvvTHIZlbRG5dCa0h6zfTJNcBl2smD-uE_2TWm63kWQybR5wkn0xRuA1Lb0CWzk20kefd4mEKv8kxQOlhw7BvSHe1jPFxMJ6EABOhbaLyVCyUC2TPh0PDbZ8ACUq6q0NeNWCWiLKP9Ae__A.by3t47LCLtPn-DlsLvj1SLjZe9sYDy20OhlQQN6WlXg&dib_tag=se&qid=1775047765&refinements=p_36%3A20000-150000%2Cp_72%3A1318476031&s=kitchen&sr=1-77&xpid=THkeKGRGwDYUk,https://m.media-amazon.com/images/I/91yQ8bV+znS._AC_UL320_.jpg,dom,2026-04-01T12:49:31.907044Z,0.8074
"Craft Punching Machine | Paper Hole Tool for DIY Greeting Cards, Scrapbooks, & Stationery Items | Crafting Kit Materials for Art & Craft Projects | Multicolor Assorted Shapes - Pack of 12 4.0",499.0,,4.0,260.0,Out of Stock,https://www.amazon.in/PANCIKAA-Craft-Punch-Punching-Hole/dp/B0BMRYKWX1/ref=sr_1_78?_encoding=UTF8&dib=eyJ2IjoiMSJ9.ovQQF4lyvvTHIZlbRG5dCa0h6zfTJNcBl2smD-uE_2TWm63kWQybR5wkn0xRuA1Lb0CWzk20kefd4mEKv8kxQOlhw7BvSHe1jPFxMJ6EABOhbaLyVCyUC2TPh0PDbZ8ACUq6q0NeNWCWiLKP9Ae__A.by3t47LCLtPn-DlsLvj1SLjZe9sYDy20OhlQQN6WlXg&dib_tag=se&qid=1775047765&refinements=p_36%3A20000-150000%2Cp_72%3A1318476031&s=kitchen&sr=1-78&xpid=THkeKGRGwDYUk,https://m.media-amazon.com/images/I/617ilEpnFaL._AC_UL320_.jpg,dom,2026-04-01T12:49:31.907521Z,0.8074
FREEMANS TN30 Top Line 30m:9.5mm Steel Measuring Tape - 30m/100ft || Unbreakable ABS Case || Stainless Steel Band || Dura Coat Tape Blade || Stainless Steel Mouth with End Hook 4.0,448.0,,4.0,293.0,In Stock,https://www.amazon.in/Freemans-TN30-Steel-Top-Line/dp/B010M5GJR0/ref=sr_1_80?_encoding=UTF8&dib=eyJ2IjoiMSJ9.ovQQF4lyvvTHIZlbRG5dCa0h6zfTJNcBl2smD-uE_2TWm63kWQybR5wkn0xRuA1Lb0CWzk20kefd4mEKv8kxQOlhw7BvSHe1jPFxMJ6EABOhbaLyVCyUC2TPh0PDbZ8ACUq6q0NeNWCWiLKP9Ae__A.by3t47LCLtPn-DlsLvj1SLjZe9sYDy20OhlQQN6WlXg&dib_tag=se&qid=1775047765&refinements=p_36%3A20000-150000%2Cp_72%3A1318476031&s=kitchen&sr=1-80&xpid=THkeKGRGwDYUk,https://m.media-amazon.com/images/I/61Djd5D5hDL._AC_UL320_.jpg,dom,2026-04-01T12:49:31.908639Z,0.8074
"Bosch Professional Backing Pad For Fibre Sanding Discs Including Nut With Diameter 125mm, Pack Of 1 4.4",670.0,,4.4,1100.0,Out of Stock,https://www.amazon.in/Bosch-Rubber-125mm-Backing-Black/dp/B0014169JA/ref=sr_1_81?_encoding=UTF8&dib=eyJ2IjoiMSJ9.ovQQF4lyvvTHIZlbRG5dCa0h6zfTJNcBl2smD-uE_2TWm63kWQybR5wkn0xRuA1Lb0CWzk20kefd4mEKv8kxQOlhw7BvSHe1jPFxMJ6EABOhbaLyVCyUC2TPh0PDbZ8ACUq6q0NeNWCWiLKP9Ae__A.by3t47LCLtPn-DlsLvj1SLjZe9sYDy20OhlQQN6WlXg&dib_tag=se&qid=1775047765&refinements=p_36%3A20000-150000%2Cp_72%3A1318476031&s=kitchen&sr=1-81&xpid=THkeKGRGwDYUk,https://m.media-amazon.com/images/I/61zJwumANIL._AC_UL320_.jpg,dom,2026-04-01T12:49:31.909052Z,0.8074
"Hi-Spec Basic Home Tool Kit - DIY and Repair Tool Set, Essential Tools for Home, Office or Workshop 4.0",1200.0,,4.0,,Out of Stock,https://www.amazon.in/Hi-Spec-Green-Household-small-office/dp/B0FJDPWC93/ref=sr_1_73?_encoding=UTF8&dib=eyJ2IjoiMSJ9.G82LBNXa7Ku3mVNpDW3Fy7KC4ud-emrkPedwTfKHGhOwabTVs2Eqc6kpIE-7RwiMMkTCxiFKzMJWjO4qa1IGYeGOm1ypaM82pZCI2XKF98xFZqtLA0O6uPRuGE8RYNKLW24W6vNi4w9-3jADBewh2VDzhmJ8O5l7wO4_LJjyvimJBLdtT_ciV4_1cLPiQ4kWEmacVVobn_VdA0vvIklX9w.x5dnngsV35ABAZaegOS4MvMy7N090TaThwBNrlWuYmQ&dib_tag=se&qid=1775047765&refinements=p_36%3A20000-150000%2Cp_72%3A1318476031&s=kitchen&sr=1-73&xpid=THkeKGRGwDYUk,https://m.media-amazon.com/images/I/81a396i+uHL._AC_UL320_.jpg,dom,2026-04-01T12:49:31.911303Z,0.7494
"Homdum Hard Steel Concrete Nails 1 1/2"" inch (38 mm) Pack of 100 Pieces (1 1/2"") 4.5",275.0,,4.5,125.0,Out of Stock,https://www.amazon.in/Homdum%C2%AE-Steel-Concrete-Nails-Pieces/dp/B07NDS24XW/ref=sr_1_74?_encoding=UTF8&dib=eyJ2IjoiMSJ9.G82LBNXa7Ku3mVNpDW3Fy7KC4ud-emrkPedwTfKHGhOwabTVs2Eqc6kpIE-7RwiMMkTCxiFKzMJWjO4qa1IGYeGOm1ypaM82pZCI2XKF98xFZqtLA0O6uPRuGE8RYNKLW24W6vNi4w9-3jADBewh2VDzhmJ8O5l7wO4_LJjyvimJBLdtT_ciV4_1cLPiQ4kWEmacVVobn_VdA0vvIklX9w.x5dnngsV35ABAZaegOS4MvMy7N090TaThwBNrlWuYmQ&dib_tag=se&qid=1775047765&refinements=p_36%3A20000-150000%2Cp_72%3A1318476031&s=kitchen&sr=1-74&xpid=THkeKGRGwDYUk,https://m.media-amazon.com/images/I/71-IIFJnsKL._AC_UL320_.jpg,dom,2026-04-01T12:49:31.911923Z,0.8074
"Proskit 3 Hole Fiber Stripper, 3 in 1 Fiber Stripper 4.0",555.0,,4.0,61.0,Out of Stock,https://www.amazon.in/Proskit-Black-Green-Fiber-Stripper/dp/B01MS12H50/ref=sr_1_75?_encoding=UTF8&dib=eyJ2IjoiMSJ9.G82LBNXa7Ku3mVNpDW3Fy7KC4ud-emrkPedwTfKHGhOwabTVs2Eqc6kpIE-7RwiMMkTCxiFKzMJWjO4qa1IGYeGOm1ypaM82pZCI2XKF98xFZqtLA0O6uPRuGE8RYNKLW24W6vNi4w9-3jADBewh2VDzhmJ8O5l7wO4_LJjyvimJBLdtT_ciV4_1cLPiQ4kWEmacVVobn_VdA0vvIklX9w.x5dnngsV35ABAZaegOS4MvMy7N090TaThwBNrlWuYmQ&dib_tag=se&qid=1775047765&refinements=p_36%3A20000-150000%2Cp_72%3A1318476031&s=kitchen&sr=1-75&xpid=THkeKGRGwDYUk,https://m.media-amazon.com/images/I/61JCdw-5GGL._AC_UL320_.jpg,dom,2026-04-01T12:49:31.912236Z,0.8074
"Jon Bhandari Tools 3pc Wooden Handle Wire Brush with Carbon Steel Bristles for Cleaning, Scrubbing, Rust & Paint removal and Polishing 4.1",299.0,,4.1,146.0,Out of Stock,https://www.amazon.in/Jon-Bhandari-Tools-Scrubbing-Polishing/dp/B0BWTY3QWK/ref=sr_1_78?_encoding=UTF8&dib=eyJ2IjoiMSJ9.G82LBNXa7Ku3mVNpDW3Fy7KC4ud-emrkPedwTfKHGhOwabTVs2Eqc6kpIE-7RwiMMkTCxiFKzMJWjO4qa1IGYeGOm1ypaM82pZCI2XKF98xFZqtLA0O6uPRuGE8RYNKLW24W6vNi4w9-3jADBewh2VDzhmJ8O5l7wO4_LJjyvimJBLdtT_ciV4_1cLPiQ4kWEmacVVobn_VdA0vvIklX9w.x5dnngsV35ABAZaegOS4MvMy7N090TaThwBNrlWuYmQ&dib_tag=se&qid=1775047765&refinements=p_36%3A20000-150000%2Cp_72%3A1318476031&s=kitchen&sr=1-78&xpid=THkeKGRGwDYUk,https://m.media-amazon.com/images/I/81a2wNgfxKL._AC_UL320_.jpg,dom,2026-04-01T12:49:31.913349Z,0.8074
GUSTAVE® Cigarette Case King Size for Men Women Holds 20 Cigarettes Case Box Holder Brown Leather Vintage Hard Metal Full Pack 84mm Regular Size 4.0,449.0,,4.0,472.0,Out of Stock,https://www.amazon.in/HASTHIP%C2%AE-Cigarette-Cigarettes-Leather-Vintage/dp/B0972RRDXW/ref=sr_1_79?_encoding=UTF8&dib=eyJ2IjoiMSJ9.G82LBNXa7Ku3mVNpDW3Fy7KC4ud-emrkPedwTfKHGhOwabTVs2Eqc6kpIE-7RwiMMkTCxiFKzMJWjO4qa1IGYeGOm1ypaM82pZCI2XKF98xFZqtLA0O6uPRuGE8RYNKLW24W6vNi4w9-3jADBewh2VDzhmJ8O5l7wO4_LJjyvimJBLdtT_ciV4_1cLPiQ4kWEmacVVobn_VdA0vvIklX9w.x5dnngsV35ABAZaegOS4MvMy7N090TaThwBNrlWuYmQ&dib_tag=se&qid=1775047765&refinements=p_36%3A20000-150000%2Cp_72%3A1318476031&s=kitchen&sr=1-79&xpid=THkeKGRGwDYUk,https://m.media-amazon.com/images/I/61+36ZuNFXL._AC_UL320_.jpg,dom,2026-04-01T12:49:31.913765Z,0.8074
"Tia Screws 2mm Dia for Small Furniture, Instruments, Projects and DIY -480pcs (M2x8mm, Silver) 4.1",299.0,,4.1,131.0,Out of Stock,https://www.amazon.in/Tia-Furniture-Instruments-Projects-480pcs/dp/B08X3L4VCM/ref=sr_1_81?_encoding=UTF8&dib=eyJ2IjoiMSJ9.G82LBNXa7Ku3mVNpDW3Fy7KC4ud-emrkPedwTfKHGhOwabTVs2Eqc6kpIE-7RwiMMkTCxiFKzMJWjO4qa1IGYeGOm1ypaM82pZCI2XKF98xFZqtLA0O6uPRuGE8RYNKLW24W6vNi4w9-3jADBewh2VDzhmJ8O5l7wO4_LJjyvimJBLdtT_ciV4_1cLPiQ4kWEmacVVobn_VdA0vvIklX9w.x5dnngsV35ABAZaegOS4MvMy7N090TaThwBNrlWuYmQ&dib_tag=se&qid=1775047765&refinements=p_36%3A20000-150000%2Cp_72%3A1318476031&s=kitchen&sr=1-81&xpid=THkeKGRGwDYUk,https://m.media-amazon.com/images/I/91-p7p9mF0L._AC_UL320_.jpg,dom,2026-04-01T12:49:31.914666Z,0.8074
"STANLEY STHT62511 9-Way Screwdriver Set with Storage Case for Home, DIY, Professional & Industrial Use Ideal for Carpentry, Construction, Mechanical, Electrical & Plumbing Tasks, YELLOW & BLACK 4.4",652.0,,4.4,2600.0,Out of Stock,https://www.amazon.in/STANLEY-STHT62511-8-9-Way-Screwdriver-Storage/dp/B000NIGJ68/ref=sr_1_82?_encoding=UTF8&dib=eyJ2IjoiMSJ9.G82LBNXa7Ku3mVNpDW3Fy7KC4ud-emrkPedwTfKHGhOwabTVs2Eqc6kpIE-7RwiMMkTCxiFKzMJWjO4qa1IGYeGOm1ypaM82pZCI2XKF98xFZqtLA0O6uPRuGE8RYNKLW24W6vNi4w9-3jADBewh2VDzhmJ8O5l7wO4_LJjyvimJBLdtT_ciV4_1cLPiQ4kWEmacVVobn_VdA0vvIklX9w.x5dnngsV35ABAZaegOS4MvMy7N090TaThwBNrlWuYmQ&dib_tag=se&qid=1775047765&refinements=p_36%3A20000-150000%2Cp_72%3A1318476031&s=kitchen&sr=1-82&xpid=THkeKGRGwDYUk,https://m.media-amazon.com/images/I/710i8lZ1GWL._AC_UL320_.jpg,dom,2026-04-01T12:49:31.915511Z,0.8074
Inditrust Hammer Drilling Set of 2 Chisel Bits Set 14 x 250MM Flat & Pointed | 14mm Demolition Rotary Hammer Bits (14 x 250 mm) 4.2,230.0,,4.2,576.0,Out of Stock,https://www.amazon.in/Inditrust-Electric-Concrete-Slotting-EXCELLENT/dp/B07QQZXPQ5/ref=sr_1_83?_encoding=UTF8&dib=eyJ2IjoiMSJ9.G82LBNXa7Ku3mVNpDW3Fy7KC4ud-emrkPedwTfKHGhOwabTVs2Eqc6kpIE-7RwiMMkTCxiFKzMJWjO4qa1IGYeGOm1ypaM82pZCI2XKF98xFZqtLA0O6uPRuGE8RYNKLW24W6vNi4w9-3jADBewh2VDzhmJ8O5l7wO4_LJjyvimJBLdtT_ciV4_1cLPiQ4kWEmacVVobn_VdA0vvIklX9w.x5dnngsV35ABAZaegOS4MvMy7N090TaThwBNrlWuYmQ&dib_tag=se&qid=1775047765&refinements=p_36%3A20000-150000%2Cp_72%3A1318476031&s=kitchen&sr=1-83&xpid=THkeKGRGwDYUk,https://m.media-amazon.com/images/I/31Awy0pujBL._AC_UL320_.jpg,dom,2026-04-01T12:49:31.916018Z,0.8074
"Plantex First Aid Box/Emergency Medical Kit Box for Medicine Storage/Multi Compartment First Aid Kit Box for Home, School, Office with Key Lock - GI Steel (Red & Ivory) 4.2",899.0,,4.2,1100.0,Out of Stock,https://www.amazon.in/Plantex-Emergency-First-Medical-Home/dp/B07Y554WZ6/ref=sr_1_84?_encoding=UTF8&dib=eyJ2IjoiMSJ9.G82LBNXa7Ku3mVNpDW3Fy7KC4ud-emrkPedwTfKHGhOwabTVs2Eqc6kpIE-7RwiMMkTCxiFKzMJWjO4qa1IGYeGOm1ypaM82pZCI2XKF98xFZqtLA0O6uPRuGE8RYNKLW24W6vNi4w9-3jADBewh2VDzhmJ8O5l7wO4_LJjyvimJBLdtT_ciV4_1cLPiQ4kWEmacVVobn_VdA0vvIklX9w.x5dnngsV35ABAZaegOS4MvMy7N090TaThwBNrlWuYmQ&dib_tag=se&qid=1775047765&refinements=p_36%3A20000-150000%2Cp_72%3A1318476031&s=kitchen&sr=1-84&xpid=THkeKGRGwDYUk,https://m.media-amazon.com/images/I/51kySVPA5mL._AC_UL320_.jpg,dom,2026-04-01T12:49:31.916529Z,0.8074
"IBELL Electric Screwdriver SD12-75, 280W, Copper Armature, 750RPM, Chuck 10mm (Red), 1 Pc Corded 4.0",1459.0,,4.0,2100.0,Out of Stock,https://www.amazon.in/iBELL-Electric-Screwdriver-Model-SD12-75/dp/B072VB2GNM/ref=sr_1_85?_encoding=UTF8&dib=eyJ2IjoiMSJ9.G82LBNXa7Ku3mVNpDW3Fy7KC4ud-emrkPedwTfKHGhOwabTVs2Eqc6kpIE-7RwiMMkTCxiFKzMJWjO4qa1IGYeGOm1ypaM82pZCI2XKF98xFZqtLA0O6uPRuGE8RYNKLW24W6vNi4w9-3jADBewh2VDzhmJ8O5l7wO4_LJjyvimJBLdtT_ciV4_1cLPiQ4kWEmacVVobn_VdA0vvIklX9w.x5dnngsV35ABAZaegOS4MvMy7N090TaThwBNrlWuYmQ&dib_tag=se&qid=1775047765&refinements=p_36%3A20000-150000%2Cp_72%3A1318476031&s=kitchen&sr=1-85&xpid=THkeKGRGwDYUk,https://m.media-amazon.com/images/I/71b6Urr2wTL._AC_UL320_.jpg,dom,2026-04-01T12:49:31.916962Z,0.8074
"INGCO 6 pcs Screw Driver Tool Set Kit, CR-V Screwdriver Set for DIY Household Repair, INGCO Design Handle, CR-V Round Blade Material 4.3",499.0,,4.3,1100.0,Out of Stock,https://www.amazon.in/Screwdriver-Household-Repair-Design-Material/dp/B09NRCLKDX/ref=sr_1_86?_encoding=UTF8&dib=eyJ2IjoiMSJ9.G82LBNXa7Ku3mVNpDW3Fy7KC4ud-emrkPedwTfKHGhOwabTVs2Eqc6kpIE-7RwiMMkTCxiFKzMJWjO4qa1IGYeGOm1ypaM82pZCI2XKF98xFZqtLA0O6uPRuGE8RYNKLW24W6vNi4w9-3jADBewh2VDzhmJ8O5l7wO4_LJjyvimJBLdtT_ciV4_1cLPiQ4kWEmacVVobn_VdA0vvIklX9w.x5dnngsV35ABAZaegOS4MvMy7N090TaThwBNrlWuYmQ&dib_tag=se&qid=1775047765&refinements=p_36%3A20000-150000%2Cp_72%3A1318476031&s=kitchen&sr=1-86&xpid=THkeKGRGwDYUk,https://m.media-amazon.com/images/I/71mnjx3AScL._AC_UL320_.jpg,dom,2026-04-01T12:49:31.917401Z,0.8074
"var aPageStart = (new Date()).getTime(); var ue_t0=ue_t0||+new Date(); window.ue_ihb = (window.ue_ihb || window.ueinit || 0) + 1; if (window.ue_ihb === 1) { var ue_csm = window, ue",200.0,INR,4.0,36,In Stock,https://www.amazon.in/s?i=kitchen&rh=n%3A95174669031%2Cp_36%3A20000-150000%2Cp_72%3A1318476031&page=5&_encoding=UTF8&qid=1775047765&xpid=THkeKGRGwDYUk&ref=sr_pg_4,,meta,2026-04-01T12:49:32.813797Z,0.565
"TEC TAVAKKAL Latest PC Repair Screwdriver Set, 110 in 1 Professional Precision Screwdriver Set, Multi-Function Magnetic Repair Computer Tool Kit For Mobiles/Tablets/Glasses/Laptop/PC Gray. 4.2",784.0,,4.2,3200,Out of Stock,https://www.amazon.in/Screwdriver-Set-110-Professional-Multi-Function/dp/B08SKC9VZX/ref=sr_1_98?_encoding=UTF8&dib=eyJ2IjoiMSJ9.hhsLIuWrFDgGvCDxRkak3xzdre2L0YGmZS_xacKuAIWgMDPjQpOXfuSv4NoKXIj3ajv1irGgLnUR2Z1eTru8rgkZYeHCmN-r7aKheZNHsEammD5zgPv9qYX8SSKilObqEa-Ef4FDd1w5a8BVGFse2ZgqcpW-3BOfM3i3A3noO0uV2nAR68TS8-B_jpYdhstsdIQGoHZBtQATIkM3YOGgbFLq257bzZrZTwiMDkjIEnIp5VnZ5f7t-f3VUNa9BlOsj1f4MA1Vf34SeIDT0YLn4kruCuGCL6vQZ3zpoaTsDOI.36mkJ-4nM3xh_7KaSs_6eVqwY54ghwmFPMnMK-BXVaw&dib_tag=se&qid=1775047773&refinements=p_36%3A20000-150000%2Cp_72%3A1318476031&s=kitchen&sr=1-98&xpid=THkeKGRGwDYUk,https://m.media-amazon.com/images/I/61AaaoFDv7L._AC_UL320_.jpg,dom,2026-04-01T12:49:41.883383Z,0.8074
"Makita D-58849 Ratchet Screwdriver - Blue, 1 Piece, PH2 4.2",419.0,,4.2,1500,In Stock,https://www.amazon.in/MAKITA-Ratchet-Screwdriver-PH2-D-58833/dp/B01BGVOHMS/ref=sr_1_99?_encoding=UTF8&dib=eyJ2IjoiMSJ9.hhsLIuWrFDgGvCDxRkak3xzdre2L0YGmZS_xacKuAIWgMDPjQpOXfuSv4NoKXIj3ajv1irGgLnUR2Z1eTru8rgkZYeHCmN-r7aKheZNHsEammD5zgPv9qYX8SSKilObqEa-Ef4FDd1w5a8BVGFse2ZgqcpW-3BOfM3i3A3noO0uV2nAR68TS8-B_jpYdhstsdIQGoHZBtQATIkM3YOGgbFLq257bzZrZTwiMDkjIEnIp5VnZ5f7t-f3VUNa9BlOsj1f4MA1Vf34SeIDT0YLn4kruCuGCL6vQZ3zpoaTsDOI.36mkJ-4nM3xh_7KaSs_6eVqwY54ghwmFPMnMK-BXVaw&dib_tag=se&qid=1775047773&refinements=p_36%3A20000-150000%2Cp_72%3A1318476031&s=kitchen&sr=1-99&xpid=THkeKGRGwDYUk,https://m.media-amazon.com/images/I/51X1M2PenpL._AC_UL320_.jpg,dom,2026-04-01T12:49:41.883770Z,0.8074
"Best seller AGARO LP831 Revolving Leather Punch Pliers or Punching Machine with 6 Hole Sizes for Leather Belts, Watch Bands, Bags, Dog Collars, Fabric, Craft Projects, Leather Puncher (Black/Red) 4.4",634.0,,4.4,1200,Out of Stock,https://www.amazon.in/AGARO-Revolving-Leather-Punching-Projects/dp/B099NSPJG8/ref=sr_1_100?_encoding=UTF8&dib=eyJ2IjoiMSJ9.hhsLIuWrFDgGvCDxRkak3xzdre2L0YGmZS_xacKuAIWgMDPjQpOXfuSv4NoKXIj3ajv1irGgLnUR2Z1eTru8rgkZYeHCmN-r7aKheZNHsEammD5zgPv9qYX8SSKilObqEa-Ef4FDd1w5a8BVGFse2ZgqcpW-3BOfM3i3A3noO0uV2nAR68TS8-B_jpYdhstsdIQGoHZBtQATIkM3YOGgbFLq257bzZrZTwiMDkjIEnIp5VnZ5f7t-f3VUNa9BlOsj1f4MA1Vf34SeIDT0YLn4kruCuGCL6vQZ3zpoaTsDOI.36mkJ-4nM3xh_7KaSs_6eVqwY54ghwmFPMnMK-BXVaw&dib_tag=se&qid=1775047773&refinements=p_36%3A20000-150000%2Cp_72%3A1318476031&s=kitchen&sr=1-100&xpid=THkeKGRGwDYUk,https://m.media-amazon.com/images/I/71lnr0x5PNS._AC_UL320_.jpg,dom,2026-04-01T12:49:41.884255Z,0.8074
